"","_id","articleId","informfully_id","createdAt","articlePublishedDate","removedAt"
"511","t7GMnpMDF8vv4wGmt","655e97c94694f1d9099d97ab","C4QZ7grTdpe4p49z9",2023-11-23 16:23:25,"1700490367660",2023-11-23 16:23:27
"512","mxaKFFWgZRBnwcTy9","655e97c94694f1d9099d97ab","C4QZ7grTdpe4p49z9",2023-11-23 16:23:29,"1700490367660",NA
"513","sChQrTbmaKgSzSzuh","655e97ca4694f1d9099d97af","DfxgebRQiHxmEvaZv",2023-11-23 16:28:52,"1700490367660",NA
"514","Lo7hiW7vpe7XeEWf9","655e97d44694f1d9099d97ce","DfxgebRQiHxmEvaZv",2023-11-23 16:29:52,"1700490367660",2023-11-23 16:31:36
"515","ZJw5f4je4zeiHTMYo","655e97d64694f1d9099d97d3","C4QZ7grTdpe4p49z9",2023-11-23 16:30:59,"1700490367660",2023-11-23 16:31:01
"516","cmF6gLp4vWzkukCqE","655e97d64694f1d9099d97d3","C4QZ7grTdpe4p49z9",2023-11-23 16:31:01,"1700490367660",2023-11-23 16:31:08
"517","HvXf9wQg4TZkdpHo9","655e97d24694f1d9099d97c7","C4QZ7grTdpe4p49z9",2023-11-23 16:31:25,"1700490367660",NA
"518","yAenF9JvcT9kXP3Xy","655e97d44694f1d9099d97ce","DfxgebRQiHxmEvaZv",2023-11-23 16:31:37,"1700490367660",2023-11-23 16:32:09
"519","vGusFHt7ZLktaT3qC","655e97cd4694f1d9099d97ba","C4QZ7grTdpe4p49z9",2023-11-23 16:31:53,"1700490367660",2023-11-23 16:31:54
"520","RZvpJMQjC48w45mbb","655e97cd4694f1d9099d97ba","C4QZ7grTdpe4p49z9",2023-11-23 16:31:58,"1700490367660",NA
"521","hzLEWKuC38vJ22zpb","655e97d44694f1d9099d97ce","DfxgebRQiHxmEvaZv",2023-11-23 16:32:11,"1700490367660",2023-11-23 16:32:27
"522","cpZFov4gGvvwvRkbs","655e97d44694f1d9099d97ce","DfxgebRQiHxmEvaZv",2023-11-23 16:32:28,"1700490367660",NA
"523","g2TAPjEdC2cx4fTe4","655e97d64694f1d9099d97d3","DfxgebRQiHxmEvaZv",2023-11-23 16:32:58,"1700490367660",2023-11-23 16:33:57
"524","Mcf6tmmYFBsP9WLXN","655e97d64694f1d9099d97d3","DfxgebRQiHxmEvaZv",2023-11-23 16:34:22,"1700490367660",2023-11-23 16:34:35
"525","vxiKJACq9frFEzq2a","655e97d14694f1d9099d97c3","DfxgebRQiHxmEvaZv",2023-11-23 16:34:57,"1700490367660",2023-11-23 16:35:04
"526","PZpRRwxsbeRf6bP2P","655e97d14694f1d9099d97c3","DfxgebRQiHxmEvaZv",2023-11-23 16:35:27,"1700490367660",2023-11-23 16:35:28
"527","fsYTzf6wWXoFrCn7v","655e97d14694f1d9099d97c3","DfxgebRQiHxmEvaZv",2023-11-23 16:35:29,"1700490367660",2023-11-23 16:35:42
"528","29Xg5Hc99iz6bA9et","655e97d14694f1d9099d97c3","DfxgebRQiHxmEvaZv",2023-11-23 16:35:53,"1700490367660",2023-11-23 16:35:54
"529","bd2gdjkZQ2bwsBtyn","655e97c54694f1d9099d979d","HHxfJN7QqQzBAXkaA",2023-11-23 17:06:31,"1700490367660",NA
"530","rpfoMXnyLAqhTaeTT","655e97d34694f1d9099d97cc","HD4LTQ5tWZb3PnbC9",2023-11-23 17:09:05,"1700490367660",NA
"531","EJcS7STgD2AgQJSfg","655e96ea4694f1d9099d8b86","eJMdx9iKqDEmoMeKT",2023-11-23 17:11:51,"1700490367660",NA
"532","xP6qtQrdJRdKGeP4a","655e97d34694f1d9099d97ca","PxArBhLBfA9pfHTEh",2023-11-23 17:17:23,"1700490367660",NA
"533","EpwW2xRfM9iJE6Nfr","655e97044694f1d9099d95fd","eJMdx9iKqDEmoMeKT",2023-11-23 17:17:51,"1700490367660",NA
"534","wHm2PN4A553f8vKje","655e97cb4694f1d9099d97b2","eJMdx9iKqDEmoMeKT",2023-11-23 17:22:08,"1700490367660",NA
"535","7FHcTrj8T8G3BCkfD","655e97d54694f1d9099d97d2","AvM6h2LXyi8mm2kHZ",2023-11-23 17:22:32,"1700490367660",NA
"536","3jPyokxoCkcekssW8","655e37b25ee079b0bb8961ea","HaxwJsXtou92c8yM4",2023-11-23 17:35:51,"1700490367660",NA
"537","P6aLcLkHrFn7MZjo7","655e97c04694f1d9099d978e","eiM8pFWHFbNBubNSe",2023-11-23 17:36:36,"1700490367660",2023-11-23 17:36:37
"538","AyroRvyrECdi2GMZF","655e97be4694f1d9099d9785","ttErqLNi4yR9vzKQt",2023-11-23 17:42:35,"1700490367660",2023-11-23 17:42:35
"539","Shv3S9SDALTLHJdCr","655e97d54694f1d9099d97d1","woD4njtSoxBGxaKZP",2023-11-23 17:52:10,"1700490367660",2023-11-23 17:52:54
"540","XYhtBDeTRrDzTKTME","655e97d44694f1d9099d97cf","woD4njtSoxBGxaKZP",2023-11-23 17:53:14,"1700490367660",NA
"541","593Ntn3NAb2rX8FAC","655e96ea4694f1d9099d8bbd","K4SRf5CJhpE6RCPW6",2023-11-23 18:01:53,"1700490367660",NA
"542","Ryx9G8yQXHXwefPEH","655e97cb4694f1d9099d97b2","3dJfQkAvZaXp4eeBD",2023-11-23 18:05:48,"1700490367660",2023-11-23 18:05:52
"543","J3jpjuQqCXXnEMnw4","655e97cb4694f1d9099d97b2","3dJfQkAvZaXp4eeBD",2023-11-23 18:06:00,"1700490367660",NA
"544","3AxYgZ6XfoNyXJxqQ","655e978e4694f1d9099d9718","bZrhz4aeA5drAnZZs",2023-11-23 18:09:31,"1700490367660",2023-11-23 18:09:31
"545","zWcMAkPdBeANgGm99","655e978e4694f1d9099d9718","bZrhz4aeA5drAnZZs",2023-11-23 18:09:32,"1700490367660",NA
"546","3GoYgAxceFSQzNixY","655e96ea4694f1d9099d8cc9","R7AWwsaJ48GD9h8Qx",2023-11-23 18:12:31,"1700490367660",NA
"547","5xLQjX43EtHmv2Q8W","655e96ea4694f1d9099d8b86","R7AWwsaJ48GD9h8Qx",2023-11-23 18:13:59,"1700490367660",NA
"548","ruQ5yiJWZggbj6c3L","655e96ea4694f1d9099d8b92","R7AWwsaJ48GD9h8Qx",2023-11-23 18:14:17,"1700490367660",2023-11-23 18:14:18
"549","oSxqESCYfLcnRpyJG","655e96ea4694f1d9099d8b92","R7AWwsaJ48GD9h8Qx",2023-11-23 18:14:40,"1700490367660",NA
"550","RHaj7KjWmHucFLM4M","655e97ae4694f1d9099d975e","bZrhz4aeA5drAnZZs",2023-11-23 18:15:24,"1700490367660",NA
"551","b68DGTtpdMi7NDjAy","655e97044694f1d9099d95fd","R7AWwsaJ48GD9h8Qx",2023-11-23 18:15:48,"1700490367660",NA
"552","T4sdTCqNwex9Hwvsr","655e96ea4694f1d9099d8aa5","R7AWwsaJ48GD9h8Qx",2023-11-23 18:16:36,"1700490367660",2023-11-23 18:17:29
"553","onTz3mPZiCYGXpeX4","655e97b04694f1d9099d9761","bZrhz4aeA5drAnZZs",2023-11-23 18:17:37,"1700490367660",NA
"554","pHRawypuTucS3jh8r","655e96ea4694f1d9099d8c2d","jEJQBuYpFLyYfiW3B",2023-11-23 18:19:26,"1700490367660",2023-11-23 18:19:26
"555","Q6ZAYr8NBGP56asTw","655e96ea4694f1d9099d8c2d","jEJQBuYpFLyYfiW3B",2023-11-23 18:19:28,"1700490367660",NA
"556","vdACXpbWHMYMSegaR","655e97d54694f1d9099d97d1","Q5gqpDFhCKbT8nEYi",2023-11-23 18:36:06,"1700490367660",2023-11-23 18:36:06
"557","89naFEEzXWNHbsX2s","655e97d64694f1d9099d97d3","LCCyXi7irgaJHtaQr",2023-11-23 18:41:03,"1700490367660",2023-11-23 18:41:04
"558","9S4W8mamNmNyra9hu","655e97d64694f1d9099d97d3","LCCyXi7irgaJHtaQr",2023-11-23 18:41:14,"1700490367660",2023-11-23 18:41:18
"559","Xp4JSsnYgsWD8LRRP","655e97d64694f1d9099d97d3","LCCyXi7irgaJHtaQr",2023-11-23 18:41:19,"1700490367660",NA
"560","Tg5LYm4rsEE4P9nTJ","655e97d44694f1d9099d97ce","LCCyXi7irgaJHtaQr",2023-11-23 18:41:50,"1700490367660",NA
"561","hQX2Lp6HAba7gcQgZ","655e97cb4694f1d9099d97b1","LCCyXi7irgaJHtaQr",2023-11-23 18:44:40,"1700490367660",NA
"562","WB9B7W2Kv45ZsKQm2","655e97d54694f1d9099d97d2","LCCyXi7irgaJHtaQr",2023-11-23 18:46:18,"1700490367660",NA
"563","J7tSs7qZudDwWzMFh","655e97d64694f1d9099d97d3","p78iwKk96BAQoLdhe",2023-11-23 18:46:36,"1700490367660",2023-11-23 18:46:38
"564","o5yPBJKPLb2vaLeH4","655e97d64694f1d9099d97d3","p78iwKk96BAQoLdhe",2023-11-23 18:46:39,"1700490367660",2023-11-23 18:46:41
"565","XWKQtRbnWQSyCqwaJ","655e97d34694f1d9099d97cc","piCBbBZEPfoBdagTh",2023-11-23 18:50:31,"1700490367660",2023-11-23 18:50:32
"566","NhrkernmEHYPTYxv3","655e97d34694f1d9099d97cc","piCBbBZEPfoBdagTh",2023-11-23 18:50:34,"1700490367660",2023-11-23 18:50:35
"567","DvdcCtbuQH8TyRozK","655e97d34694f1d9099d97cc","piCBbBZEPfoBdagTh",2023-11-23 18:50:45,"1700490367660",NA
"568","9CaDnsdp7hY7S63b7","655e97d14694f1d9099d97c4","p78iwKk96BAQoLdhe",2023-11-23 18:51:21,"1700490367660",NA
"569","8o6HapbpDNA9mA5LN","655e97c94694f1d9099d97ab","piCBbBZEPfoBdagTh",2023-11-23 18:53:02,"1700490367660",NA
"570","rsjf8PnRGHFEmDDrH","655e97c54694f1d9099d979f","piCBbBZEPfoBdagTh",2023-11-23 18:54:34,"1700490367660",NA
"571","YxJD8Rz6D6ADoKop9","655e97c24694f1d9099d9795","piCBbBZEPfoBdagTh",2023-11-23 18:55:45,"1700490367660",2023-11-23 18:55:47
"572","wT248XMQMQSmL5nM3","655e97d44694f1d9099d97ce","fx7QydSfcEL7gzESv",2023-11-23 19:03:21,"1700490367660",NA
"573","ZNsWWhwtsjLwwAt3P","655e37b25ee079b0bb8961ea","oMR8sZoQuGnEGWM83",2023-11-23 19:06:08,"1700490367660",NA
"574","4L6Krj99mcrB8to7w","655e97154694f1d9099d9623","oMR8sZoQuGnEGWM83",2023-11-23 19:06:35,"1700490367660",NA
"575","aoPfcmaakhf94Jskr","655e37b25ee079b0bb8961e8","oMR8sZoQuGnEGWM83",2023-11-23 19:07:27,"1700490367660",NA
"576","pWiXsAxMQg2ZFwj6y","655e97d44694f1d9099d97ce","oMR8sZoQuGnEGWM83",2023-11-23 19:08:27,"1700490367660",2023-11-23 19:08:28
"577","hpBSQLy6pf676D5qe","655e97d44694f1d9099d97ce","oMR8sZoQuGnEGWM83",2023-11-23 19:08:31,"1700490367660",NA
"578","XzZhaN2xsCdW8hDrf","655e96ea4694f1d9099d8cc9","oMR8sZoQuGnEGWM83",2023-11-23 19:08:59,"1700490367660",NA
"579","uxQepX9Ep6o8PsfsL","655e96ea4694f1d9099d94cc","oMR8sZoQuGnEGWM83",2023-11-23 19:09:26,"1700490367660",NA
"580","6sQHvYN84BG7G5h3E","655e96ea4694f1d9099d8b86","oMR8sZoQuGnEGWM83",2023-11-23 19:09:57,"1700490367660",NA
"581","gtHBXJtaj2qy3gHP8","655e97444694f1d9099d9690","oMR8sZoQuGnEGWM83",2023-11-23 19:11:47,"1700490367660",2023-11-23 19:11:48
"582","m6Ta8w4MjPTPj5wz9","655e97044694f1d9099d95fd","oMR8sZoQuGnEGWM83",2023-11-23 19:12:55,"1700490367660",2023-11-23 19:12:56
"583","9JAoNCgYPkaDtqto5","655e97044694f1d9099d95fd","oMR8sZoQuGnEGWM83",2023-11-23 19:12:58,"1700490367660",NA
"584","TSJhumNtgcoQHLrGd","655e97444694f1d9099d9690","oMR8sZoQuGnEGWM83",2023-11-23 19:13:30,"1700490367660",NA
"585","W92tMHQxcLD4R8C3r","655e97154694f1d9099d9624","oMR8sZoQuGnEGWM83",2023-11-23 19:13:46,"1700490367660",2023-11-23 19:13:47
"586","sECTKnfpJoy6GAvMQ","655e97be4694f1d9099d9785","SDyEbyPt85yH9HsGs",2023-11-23 19:33:27,"1700490367660",2023-11-23 19:34:09
"587","aouL4cYqDcaSLm3sc","655e97be4694f1d9099d9785","SDyEbyPt85yH9HsGs",2023-11-23 19:34:11,"1700490367660",NA
"588","YmPdrmwb9rbcSbGmS","655e96ea4694f1d9099d94cc","zvCrMJCHCSCnDiKb2",2023-11-23 19:46:26,"1700490367660",2023-11-23 19:46:34
"589","tEDwk6L7dcNL6KXQW","655e96ea4694f1d9099d94cc","zvCrMJCHCSCnDiKb2",2023-11-23 19:46:37,"1700490367660",2023-11-23 19:46:40
"590","GYeHgkvDHwXQvkMEF","655e96ea4694f1d9099d94cc","zvCrMJCHCSCnDiKb2",2023-11-23 19:46:40,"1700490367660",2023-11-23 19:46:41
"591","6xaSwWDJNWLgbSNhF","655e96ea4694f1d9099d94cc","zvCrMJCHCSCnDiKb2",2023-11-23 19:46:42,"1700490367660",2023-11-23 19:46:43
"592","kTuPPj8jzbosGYpCG","655e97d64694f1d9099d97d3","4aXWCzufGWRvGm9Ec",2023-11-23 19:48:02,"1700490367660",NA
"593","GxJqMwSku372PE6gW","655e97054694f1d9099d9600","zvCrMJCHCSCnDiKb2",2023-11-23 19:48:06,"1700490367660",NA
"594","WrHq45z8bMJ4zGhcN","655e96ea4694f1d9099d8aa5","zvCrMJCHCSCnDiKb2",2023-11-23 19:49:24,"1700490367660",2023-11-23 19:49:43
"595","WyHjcSRj6aubnh92T","655e96ea4694f1d9099d8aa5","zvCrMJCHCSCnDiKb2",2023-11-23 19:49:49,"1700490367660",2023-11-23 19:49:51
"596","Sfc6JTPGAijM22BKR","655e96ea4694f1d9099d8aa5","zvCrMJCHCSCnDiKb2",2023-11-23 19:49:53,"1700490367660",2023-11-23 19:49:54
"597","QzHboDzJEsggWE9yZ","655e96ea4694f1d9099d8aa5","zvCrMJCHCSCnDiKb2",2023-11-23 19:49:55,"1700490367660",2023-11-23 19:49:56
"598","eCFGTYi3zdXFdsM4N","655e97be4694f1d9099d9785","BKCZjHEGxmL7oFJwK",2023-11-23 20:03:58,"1700490367660",NA
"599","6SWseT9Jv3jedFwtA","655e97be4694f1d9099d9785","qzEiBMuhcFgLx8G6h",2023-11-23 20:23:07,"1700490367660",NA
"600","fy3QwffAben9DQEsr","655e96fb4694f1d9099d95e6","qzEiBMuhcFgLx8G6h",2023-11-23 20:26:56,"1700490367660",NA
"601","bCb9EDgLzwWFMrNQe","655e97d04694f1d9099d97c2","SCKhQLRSKmhtqdagt",2023-11-23 20:33:16,"1700490367660",NA
"602","sXXCGB99bwz5Fd49b","655e97d14694f1d9099d97c3","Pn9ocE7WxgxZt4Wfk",2023-11-23 20:35:15,"1700490367660",NA
"603","LCoHeZGJYsxqqWdoT","655e97d04694f1d9099d97c0","4d2GTB8wpfxTLP83D",2023-11-23 21:02:02,"1700490367660",NA
"604","jvjdhTmbayE3d6MRY","655e97be4694f1d9099d9785","C3ycYPDwCskXwhQhe",2023-11-23 21:17:46,"1700490367660",NA
"605","z3DekX3D4yFpJs9dp","655e96ea4694f1d9099d8bbd","C3ycYPDwCskXwhQhe",2023-11-23 21:18:59,"1700490367660",NA
"606","5qfwRywdkMH6DJX9A","655e96fb4694f1d9099d95e6","C3ycYPDwCskXwhQhe",2023-11-23 21:24:49,"1700490367660",NA
"607","mJAefN5miNRxSPNmd","655e97824694f1d9099d96fe","C3ycYPDwCskXwhQhe",2023-11-23 21:25:36,"1700490367660",NA
"608","ucpZP3dMeBWNREsvp","655e973d4694f1d9099d967f","C3ycYPDwCskXwhQhe",2023-11-23 21:26:55,"1700490367660",NA
"609","8WMNqMAeDL9JnWks2","655e96fc4694f1d9099d95e8","C3ycYPDwCskXwhQhe",2023-11-23 21:30:05,"1700490367660",NA
"610","eMuS78XZTeJRPSSAr","655e96ea4694f1d9099d8bbd","dw3yFss3apXNYsPcK",2023-11-23 21:41:12,"1700490367660",NA
"611","AFXh9RfNvMRd6ujbS","655e97d44694f1d9099d97ce","dw3yFss3apXNYsPcK",2023-11-23 21:44:10,"1700490367660",NA
"612","t9yfhdHw7BL5G6TL3","655e97cb4694f1d9099d97b1","3KEeFyHN4ZfovWb7u",2023-11-23 21:45:02,"1700490367660",NA
"613","o6tvcGjtYRgfCjfB3","655e97054694f1d9099d9600","dw3yFss3apXNYsPcK",2023-11-23 21:45:27,"1700490367660",NA
"614","B6cBqv7AZBtg7oQmm","655e97464694f1d9099d9696","dw3yFss3apXNYsPcK",2023-11-23 21:46:15,"1700490367660",NA
"615","M3kW4GhZNQZitAwAk","655e97444694f1d9099d9690","dw3yFss3apXNYsPcK",2023-11-23 21:46:39,"1700490367660",2023-11-23 21:47:49
"616","EyQGH9QzXrx6mcJHw","655e97d04694f1d9099d97c2","yQvfwhKLQdN7FhCiA",2023-11-23 21:50:33,"1700490367660",NA
"617","vgkcWLjcncr4gRbmH","655e97d44694f1d9099d97ce","h5MAgsP77bvNJzsJf",2023-11-23 21:53:02,"1700490367660",NA
"618","A5wzrN2LhE7JFzFih","655e97d44694f1d9099d97ce","8pmKEpKbziz8DytSs",2023-11-23 22:03:59,"1700490367660",2023-11-23 22:04:00
